   42.0000000000   44.0000000000    7.0000000000
   47.0000000000   44.0000000000    7.0000000000
   47.0000000000   44.0000000000   13.0000000000
   42.0000000000   44.0000000000   13.0000000000

   42.0000000000   44.0000000000    7.0000000000
   44.5000000000   48.3300000000    7.0000000000
   44.5000000000   48.3300000000   13.0000000000
   42.0000000000   44.0000000000   13.0000000000

   42.0000000000   44.0000000000    7.0000000000
   39.5000000000   48.3300000000    7.0000000000
   39.5000000000   48.3300000000   13.0000000000
   42.0000000000   44.0000000000   13.0000000000

   42.0000000000   44.0000000000    7.0000000000
   37.0000000000   44.0000000000    7.0000000000
   37.0000000000   44.0000000000   13.0000000000
   42.0000000000   44.0000000000   13.0000000000

   42.0000000000   44.0000000000    7.0000000000
   39.5000000000   39.6700000000    7.0000000000
   39.5000000000   39.6700000000   13.0000000000
   42.0000000000   44.0000000000   13.0000000000

   42.0000000000   44.0000000000    7.0000000000
   44.5000000000   39.6700000000    7.0000000000
   44.5000000000   39.6700000000   13.0000000000
   42.0000000000   44.0000000000   13.0000000000

   42.0000000000   44.0000000000    7.0000000000
   47.0000000000   44.0000000000    7.0000000000
   47.0000000000   44.0000000000   13.0000000000
   42.0000000000   44.0000000000   13.0000000000
