   50.0000000000   44.0000000000    5.0000000000
   42.0000000000   44.0000000000   10.0000000000
   42.0000000000   56.0000000000   10.0000000000
   50.0000000000   56.0000000000    5.0000000000

   50.0000000000   44.0000000000    5.0000000000
   58.0000000000   44.0000000000   10.0000000000
   58.0000000000   56.0000000000   10.0000000000
   50.0000000000   56.0000000000    5.0000000000

   50.0000000000   44.0000000000    5.0000000000
   58.0000000000   44.0000000000    0.0000000000
   58.0000000000   56.0000000000    0.0000000000
   50.0000000000   56.0000000000    5.0000000000

   50.0000000000   44.0000000000    5.0000000000
   42.0000000000   44.0000000000    0.0000000000
   42.0000000000   56.0000000000    0.0000000000
   50.0000000000   56.0000000000    5.0000000000

   50.0000000000   44.0000000000    5.0000000000
   42.0000000000   44.0000000000   10.0000000000
   42.0000000000   56.0000000000   10.0000000000
   50.0000000000   56.0000000000    5.0000000000
