  105.0000000000   54.0000000000    3.0000000000
  101.1362966948   52.9647238196    3.0000000000
  101.1362966948   52.9647238196    7.0000000000
  105.0000000000   54.0000000000    7.0000000000

  105.0000000000   54.0000000000    3.0000000000
  103.9646975197   50.1363948475    3.0000000000
  103.9646975197   50.1363948475    7.0000000000
  105.0000000000   54.0000000000    7.0000000000

  105.0000000000   54.0000000000    3.0000000000
  107.8284008248   51.1716710279    3.0000000000
  107.8284008248   51.1716710279    7.0000000000
  105.0000000000   54.0000000000    7.0000000000

  105.0000000000   54.0000000000    3.0000000000
  108.8637033052   55.0352761804    3.0000000000
  108.8637033052   55.0352761804    7.0000000000
  105.0000000000   54.0000000000    7.0000000000

  105.0000000000   54.0000000000    3.0000000000
  106.0353024803   57.8636051525    3.0000000000
  106.0353024803   57.8636051525    7.0000000000
  105.0000000000   54.0000000000    7.0000000000

  105.0000000000   54.0000000000    3.0000000000
  102.1715991752   56.8283289721    3.0000000000
  102.1715991752   56.8283289721    7.0000000000
  105.0000000000   54.0000000000    7.0000000000

  105.0000000000   54.0000000000    3.0000000000
  101.1362966948   52.9647238196    3.0000000000
  101.1362966948   52.9647238196    7.0000000000
  105.0000000000   54.0000000000    7.0000000000

